admin_info,as_top,attrs,badge_info,can_view_contacts,category_id,category_name,category_slug,count_images,details,event_params,fb_view_content_data,guid,id,image_obj,images,images_count,is_boost,is_cv,is_inspected,is_job,is_owner,is_top,labels,message_url,paid_info,price_obj,price_title,region,region_id,region_item_text,region_name,region_parent_name,region_slug,short_description,slug,status,title,title_labels,tops_count,url,user_id
{},False,"[{'name': 'Property size', 'value': 81, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል መሬት ላይ
 ➚መሉ ሴራሚክስ የተሰራ
 ሁሉም ቤተ-ዕምነቶች በቅርብ አሉ
 ት/ቤት የመንግስትም...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['6fY3a43SilcNcvilcHtDugcX'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",6fY3a43SilcNcvilcHtDugcX,2326745,"{'url': 'https://pictures-ethiopia.jijistatic.com/7834989_MzAwLTY2OC0zMjI5ZTVmNzVl.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7834989_MzAwLTY2OC0zMjI5ZTVmNzVl.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-6fY3a43SilcNcvilcHtDugcX.html%3Fpage%3D4%26pos%3D2%26cur_pos%3D2%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 15000, 'view': 'ETB 15,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 15,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል መሬት ላይ
 ➚መሉ ሴራሚክስ የተሰራ
 ሁሉም ቤተ-ዕምነቶች በቅርብ አሉ
 ት/ቤት የመንግስትም...",furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-6fY3a43SilcNcvilcHtDugcX.html?page=4&pos=2&cur_pos=2&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
{},False,"[{'name': 'Property size', 'value': 88, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,7,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-2 መኝታ 88 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ለታክሲ መሰለፍ የለም
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat 49,40/60, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['hfJjgVUJKPy7RHUUGcWszmjd'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",hfJjgVUJKPy7RHUUGcWszmjd,1907166,"{'url': 'https://pictures-ethiopia.jijistatic.com/6466321_MzAwLTY2Ny1mY2MxYzM4OWQy.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6466321_MzAwLTY2Ny1mY2MxYzM4OWQy.webp', 'center': None, 'size': [300, 667]}]",7,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent-hfJjgVUJKPy7RHUUGcWszmjd.html%3Fpage%3D4%26pos%3D3%26cur_pos%3D3%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 20000, 'view': 'ETB 20,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 20,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-2 መኝታ 88 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ለታክሲ መሰለፍ የለም
...",furnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat 49,40/60, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent-hfJjgVUJKPy7RHUUGcWszmjd.html?page=4&pos=3&cur_pos=3&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
{},False,"[{'name': 'Property size', 'value': 122, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 3, 'unit': None, 'semantic_value': '3 bedrooms'}, {'name': 'Bathrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bathrooms'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,10,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 122 ካሬ ስፋት
 ➚ወለል 7ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ቁም-ሳጥን የገባለት
 ➚ኪችን ካብኔት የገባለት
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 3bdrm Condo in Ayat 49, 40/60, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['oIFTgCkpsUT72OJi5oKLx6Hq'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",oIFTgCkpsUT72OJi5oKLx6Hq,2015047,"{'url': 'https://pictures-ethiopia.jijistatic.com/6802337_MzAwLTY2OC03NzZhY2IyMzRl.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6802337_MzAwLTY2OC03NzZhY2IyMzRl.webp', 'center': None, 'size': [300, 668]}]",10,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-3bdrm-condo-in-ayat-49-40-60-yeka-for-rent-oIFTgCkpsUT72OJi5oKLx6Hq.html%3Fpage%3D4%26pos%3D4%26cur_pos%3D4%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 17000, 'view': 'ETB 17,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 17,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 122 ካሬ ስፋት
 ➚ወለል 7ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ቁም-ሳጥን የገባለት
 ➚ኪችን ካብኔት የገባለት
...",furnished-3bdrm-condo-in-ayat-49-40-60-yeka-for-rent,active,"Furnished 3bdrm Condo in Ayat 49, 40/60, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-3bdrm-condo-in-ayat-49-40-60-yeka-for-rent-oIFTgCkpsUT72OJi5oKLx6Hq.html?page=4&pos=4&cur_pos=4&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
{},False,"[{'name': 'Property size', 'value': 110, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 3, 'unit': None, 'semantic_value': '3 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,9,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 110 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
አድራሻ: አያት ገበናዬ...",{'listing_options': ['filters']},"{'content_name': 'Furnished 3bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['CsYVknyPjVvTOwiuyWESIb9L'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",CsYVknyPjVvTOwiuyWESIb9L,2001746,"{'url': 'https://pictures-ethiopia.jijistatic.com/6758473_MzAwLTY2OC03ZTc2YTZiNzE0.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6758473_MzAwLTY2OC03ZTc2YTZiNzE0.webp', 'center': None, 'size': [300, 668]}]",9,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent-CsYVknyPjVvTOwiuyWESIb9L.html%3Fpage%3D4%26pos%3D5%26cur_pos%3D5%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 20000, 'view': 'ETB 20,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 20,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 110 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
አድራሻ: አያት ገበናዬ...",furnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 3bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent-CsYVknyPjVvTOwiuyWESIb9L.html?page=4&pos=5&cur_pos=5&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
{},False,"[{'name': 'Property size', 'value': 110, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 3, 'unit': None, 'semantic_value': '3 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,9,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 110 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ሁሉም መኝታ...",{'listing_options': ['filters']},"{'content_name': 'Furnished 3bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['djD5X0eO6MZKDVkWHtdgzuit'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",djD5X0eO6MZKDVkWHtdgzuit,2236160,"{'url': 'https://pictures-ethiopia.jijistatic.com/7528058_MzAwLTY2OC1hZGNjMWMzNTIz.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7528058_MzAwLTY2OC1hZGNjMWMzNTIz.webp', 'center': None, 'size': [300, 668]}]",9,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent-djD5X0eO6MZKDVkWHtdgzuit.html%3Fpage%3D4%26pos%3D6%26cur_pos%3D6%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 18000, 'view': 'ETB 18,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 18,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 110 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ሁሉም መኝታ...",furnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 3bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent-djD5X0eO6MZKDVkWHtdgzuit.html?page=4&pos=6&cur_pos=6&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
{},False,"[{'name': 'Property size', 'value': 81, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bathrooms'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,6,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ሁለት መታጠቢያ ቤት ያለው
 አድራሻ አያት...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['3uLa1KVZ5VDkAPeY4hLp2jnR'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",3uLa1KVZ5VDkAPeY4hLp2jnR,2185056,"{'url': 'https://pictures-ethiopia.jijistatic.com/7358171_MzAwLTQwMC0zN2RlZjM4MWJm.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7358171_MzAwLTQwMC0zN2RlZjM4MWJm.webp', 'center': None, 'size': [300, 400]}]",6,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-3uLa1KVZ5VDkAPeY4hLp2jnR.html%3Fpage%3D4%26pos%3D7%26cur_pos%3D7%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 13000, 'view': 'ETB 13,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 13,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ሁለት መታጠቢያ ቤት ያለው
 አድራሻ አያት...",furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-3uLa1KVZ5VDkAPeY4hLp2jnR.html?page=4&pos=7&cur_pos=7&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
{},False,"[{'name': 'Property size', 'value': 64, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bedroom'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,8,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-1 መኝታ 66 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 
 አድራሻ: አያት...",{'listing_options': ['filters']},"{'content_name': 'Furnished 1bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['mWXcITWqhsY2RAKiosUvFEOv'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",mWXcITWqhsY2RAKiosUvFEOv,1920553,"{'url': 'https://pictures-ethiopia.jijistatic.com/6499952_MzAwLTY2OC00Y2E5NmJiYWUy.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6499952_MzAwLTY2OC00Y2E5NmJiYWUy.webp', 'center': None, 'size': [300, 668]}]",8,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-1bdrm-condo-in-ayat-mekedonia-yeka-for-rent-mWXcITWqhsY2RAKiosUvFEOv.html%3Fpage%3D4%26pos%3D8%26cur_pos%3D8%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 12000, 'view': 'ETB 12,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 12,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-1 መኝታ 66 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 
 አድራሻ: አያት...",furnished-1bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 1bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-1bdrm-condo-in-ayat-mekedonia-yeka-for-rent-mWXcITWqhsY2RAKiosUvFEOv.html?page=4&pos=8&cur_pos=8&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
{},False,"[{'name': 'Property size', 'value': 81, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,7,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 
 አድራሻ አያት...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['66pnbVcDbNzjt6nRh6ERE8aT'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",66pnbVcDbNzjt6nRh6ERE8aT,2238216,"{'url': 'https://pictures-ethiopia.jijistatic.com/7535085_MzAwLTY2OC04ZjkxMTMwMjc0.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7535085_MzAwLTY2OC04ZjkxMTMwMjc0.webp', 'center': None, 'size': [300, 668]}]",7,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-66pnbVcDbNzjt6nRh6ERE8aT.html%3Fpage%3D4%26pos%3D9%26cur_pos%3D9%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 14000, 'view': 'ETB 14,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 14,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 
 አድራሻ አያት...",furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-66pnbVcDbNzjt6nRh6ERE8aT.html?page=4&pos=9&cur_pos=9&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
{},False,"[{'name': 'Property size', 'value': 91, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Semi-Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"ባለሁለት መኝታ 91 ካሬ ስፋት
 ➚ወለል አራተኛ ፎቅ ላይ
 ➚ለትራንስፖርት ምቹ ነው፤
 ለታክሲ መሰለፍ የለም
 
 አድራሻ : አያት ክብር ደመና",{'listing_options': ['filters']},"{'content_name': '2bdrm Condo in Kibir Demena, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['aN0xsKVxUO2htJs2fjvxpKV0'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",aN0xsKVxUO2htJs2fjvxpKV0,1720122,"{'url': 'https://pictures-ethiopia.jijistatic.com/5841147_MzAwLTY2OC04MWY3MjIwNDkyLTE.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/5841147_MzAwLTY2OC04MWY3MjIwNDkyLTE.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2F2bdrm-condo-in-kibir-demena-yeka-for-rent-aN0xsKVxUO2htJs2fjvxpKV0.html%3Fpage%3D4%26pos%3D10%26cur_pos%3D10%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 12000, 'view': 'ETB 12,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 12,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"ባለሁለት መኝታ 91 ካሬ ስፋት
 ➚ወለል አራተኛ ፎቅ ላይ
 ➚ለትራንስፖርት ምቹ ነው፤
 ለታክሲ መሰለፍ የለም
 
 አድራሻ : አያት ክብር ደመና",2bdrm-condo-in-kibir-demena-yeka-for-rent,active,"2bdrm Condo in Kibir Demena, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/2bdrm-condo-in-kibir-demena-yeka-for-rent-aN0xsKVxUO2htJs2fjvxpKV0.html?page=4&pos=10&cur_pos=10&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
{},False,"[{'name': 'Property size', 'value': 74, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-2 መኝታ 74 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ 
 ➚ሙሉ ሴራሚክስ የተሰራ
 ለታክሲ መሰለ",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Kibr Demena, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['CcayPLEld48OQAOUR4d0hpmm'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",CcayPLEld48OQAOUR4d0hpmm,1904337,"{'url': 'https://pictures-ethiopia.jijistatic.com/6447850_MzAwLTY2OC0yNGVkM2I1MTRl.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6447850_MzAwLTY2OC0yNGVkM2I1MTRl.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-kibr-demena-yeka-for-rent-CcayPLEld48OQAOUR4d0hpmm.html%3Fpage%3D4%26pos%3D11%26cur_pos%3D11%26ads_per_page%3D13%26ads_count%3D245%26lid%3DRQLuX1wVpwqDvgRY,{},"{'value': 12000, 'view': 'ETB 12,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 12,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-2 መኝታ 74 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ 
 ➚ሙሉ ሴራሚክስ የተሰራ
 ለታክሲ መሰለ",furnished-2bdrm-condo-in-kibr-demena-yeka-for-rent,active,"Furnished 2bdrm Condo in Kibr Demena, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-kibr-demena-yeka-for-rent-CcayPLEld48OQAOUR4d0hpmm.html?page=4&pos=11&cur_pos=11&ads_per_page=13&ads_count=245&lid=RQLuX1wVpwqDvgRY,833350
